Lake,year,sample date,picked date,round,species1,HW,OWPL,TL,Dragonflies,dummy,julian date,species
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,L_vigilax,1.3,1,8.3,,247,8266,Lestes
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,L_vigilax,1.2,0.9,7.8,,248,8266,Lestes
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,L_vigilax,1.2,0.9,7.7,,249,8266,Lestes
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_geminatum,1.5,0.5,2.6,,250,8266,ENGE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_geminatum,1.9,0.9,3.1,,251,8266,ENGE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_geminatum,2.4,0.9,3.7,,252,8266,ENGE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_geminatum,2.3,0.9,3.9,,253,8266,ENGE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_geminatum,1.9,0.8,3.1,,254,8266,ENGE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_geminatum,1.6,0.4,2.7,,255,8266,ENGE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_geminatum,1.6,0.4,2.6,,256,8266,ENGE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_ebrium_hageni,2.3,0.6,4.5,,257,8266,ENEB_ENHA
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_ebrium_hageni,3.7,1.3,7.2,,258,8266,ENEB_ENHA
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_ebrium_hageni,0.9,1.1,5.5,,259,8266,ENEB_ENHA
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_ebrium_hageni,2.3,0.9,4.1,,260,8266,ENEB_ENHA
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_ebrium_hageni,2.4,0.9,4.5,,261,8266,ENEB_ENHA
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_ebrium_hageni,2.3,0.8,4,,262,8266,ENEB_ENHA
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_ebrium_hageni,3,1.8,6.8,,263,8266,ENEB_ENHA
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_ebrium_hageni,3,1.8,5,,264,8266,ENEB_ENHA
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_ebrium_hageni,2.1,0.8,4.4,,265,8266,ENEB_ENHA
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_ebrium_hageni,2.8,1.3,6.3,,266,8266,ENEB_ENHA
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_divagans,2.6,1.5,4.9,,267,8266,ENDI
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_divagans,2.5,1.3,5.1,,268,8266,ENDI
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_divagans,2.3,1.4,5.2,,269,8266,ENDI
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_divagans,2.4,1.3,4.4,,270,8266,ENDI
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_divagans,3.1,1.8,5,,271,8266,ENDI
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_divagans,2.6,1.5,4.6,,272,8266,ENDI
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_divagans,2.5,1.4,4.7,,273,8266,ENDI
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_divagans,2.9,2.2,4.9,,274,8266,ENDI
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_divagans,3,2.2,4.5,,275,8266,ENDI
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_divagans,2.5,1.3,4.9,,276,8266,ENDI
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_divagans,2.8,1.5,4.9,,277,8266,ENDI
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2.5,1.1,7.5,,278,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2.5,1,6.6,,279,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2.3,0.9,7.2,,280,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2.6,1.1,5.5,,281,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2,0.8,5.4,,282,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2.7,1.4,4.2,,283,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2.4,1.4,6.5,,284,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2,0.8,5,,285,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2.3,0.9,6,,286,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2.8,1.5,6.9,,287,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2.7,1.1,7,,288,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2.6,1.4,5.5,,289,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2.5,1.3,5.2,,290,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,1.9,0.7,4.5,,291,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2.9,1.6,6.4,,292,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,1.3,0.9,4.6,,293,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2.4,1.1,6.3,,294,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,3.2,2.1,7.1,,295,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2.9,1.9,5.5,,296,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2.1,1,5,,297,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2.7,1.1,6.7,,298,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,1.6,0.8,4.4,,299,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,1.8,0.9,3,,300,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,1.6,0.8,4,,301,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2,0.9,4.2,,302,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2.4,1.4,6.4,,303,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2.2,1,5.4,,304,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2,0.9,5.1,,305,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2.6,1.4,5.2,,306,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2.7,1.5,6,,307,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2.9,1.4,6.5,,308,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2.4,1.3,4.9,,309,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2.6,1.4,6.9,,310,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2.3,0.9,5.7,,311,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2,0.8,5,,312,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,E_vesperum,2.3,0.9,5.6,,313,8266,ENVE
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3.7,2.6,5.5,,314,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3.6,2.4,5.2,,315,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.3,0.8,5.4,,316,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.4,0.9,4.2,,317,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.6,1,4.3,,318,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.5,1,5.5,,319,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,1.9,0.6,4.1,,320,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.7,1.3,6.5,,321,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.5,0.8,3,,322,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2,0.6,3,,323,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.5,0.8,3.6,,324,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.9,2,4.2,,325,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.4,1,4.7,,326,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.7,1.4,5.3,,327,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3,1.4,4.5,,328,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.4,1.2,5.5,,329,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3.6,2.1,7.5,,330,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3.1,1.9,7,,331,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.5,2,5.9,,332,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2,0.9,3.5,,333,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,1.9,0.9,3,,334,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3.3,2.3,5,,335,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3.6,2.4,6.4,,336,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2,0.8,3.7,,337,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.9,1.5,6.1,,338,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.4,1,4.6,,339,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3,1.2,4,,340,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.3,1,3.8,,341,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2,0.9,3.6,,342,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.6,0.8,4,,343,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3.6,2.5,6.4,,344,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3,1.3,5.6,,345,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.6,1.5,4.6,,346,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3.1,1.7,5.4,,347,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.7,1.2,4.2,,348,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.8,1.4,4.5,,349,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3.7,2.2,6.4,,350,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.5,1,5,,351,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3.6,1.9,5.2,,352,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.8,1.3,4.9,,353,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.7,1.2,4.5,,354,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3,1.5,5.1,,355,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.5,1,5.5,,356,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.9,1.4,5.7,,357,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.8,1.2,5.6,,358,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.4,1.1,5,,359,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3.7,2.2,6.5,,360,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.6,1,4.5,,361,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3,1.2,5.3,,362,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3.5,2.4,6.4,,363,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.4,1.1,5,,364,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.8,1.5,5.8,,365,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3.7,2.2,6.3,,366,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3,1.5,5.1,,367,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3.1,1.5,5.3,,368,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.6,1,4.4,,369,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.5,1,5.5,,370,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3.6,1.9,5.2,,371,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.5,0.8,3,,372,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3.7,2.2,6.6,,373,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.1,0.7,3.2,,374,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.9,1.4,5.7,,375,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3.7,2.2,6.2,,376,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.7,1.4,5.3,,377,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.5,1.3,4.7,,378,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,1,0.9,3.5,,379,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.4,1.3,3.9,,380,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.6,1.4,3.6,,381,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.2,1,3.4,,382,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.5,1,5,,383,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2,0.7,3.5,,384,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3.6,2.1,5.3,,385,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.3,0.9,5.5,,386,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3.7,2.2,6.4,,387,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,1.6,0.5,3,,388,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.3,0.9,4,,389,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.5,1,4.6,,390,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.7,1.2,4.2,,391,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3.6,2.1,6.4,,392,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3,2,5.2,,393,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3.6,2.1,7.3,,394,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2,0.8,4,,395,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.8,1.4,5.2,,396,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3,2,6,,397,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.4,1,3.2,,398,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.6,1.1,4.4,,399,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,3,2,6.5,,400,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.2,0.7,4,,401,8266,Ischnura
Hoit Rd. Marsh,2008,9/22/2008,9/23/2008,1,Ischnura,2.4,1,4.3,,402,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Dragonflies,,,,7,403,8266,Dragonflies
Sanborn Pond,2008,9/22/2008,9/24/2008,1,L_inequalis,3.9,1.4,12.5,,404,8266,Lestes
Sanborn Pond,2008,9/22/2008,9/24/2008,1,L_vigilax,2.5,0.8,9,,405,8266,Lestes
Sanborn Pond,2008,9/22/2008,9/24/2008,1,L_vigilax,2.1,0.6,9.6,,406,8266,Lestes
Sanborn Pond,2008,9/22/2008,9/24/2008,1,L_vigilax,2.2,0.7,6.2,,407,8266,Lestes
Sanborn Pond,2008,9/22/2008,9/24/2008,1,L_vigilax,2.3,0.7,8.7,,408,8266,Lestes
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.5,0.9,5.2,,409,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.4,0.8,3.8,,410,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.2,0.7,4.9,,411,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.9,1,5.3,,412,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.8,1.2,5.8,,413,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.7,1.3,6.7,,414,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,3.1,1.3,6.8,,415,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,3,1.2,6.5,,416,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.3,2,5.5,,417,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,3.1,1.5,5.7,,418,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,3,1.3,4.7,,419,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.7,1.2,6.2,,420,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,3.1,2.1,6.7,,421,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,3,1.8,5.6,,422,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.8,1.5,5.6,,423,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.9,2.1,5.1,,424,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,3.2,2.2,6.6,,425,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,3,2.1,4.5,,426,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.1,0.6,4.1,,427,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,3.5,2.1,6.5,,428,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,3.4,2.3,6.9,,429,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,1.9,0.5,3,,430,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.6,1.5,6,,431,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.7,1.6,6.3,,432,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.7,1.4,4.6,,433,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,3,1.6,5.2,,434,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.5,1,4.5,,435,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,3,1.6,5.1,,436,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.9,1.4,6,,437,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.4,1.3,3.3,,438,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.1,0.7,3.2,,439,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.4,0.6,3.6,,440,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.7,1.2,4.2,,441,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.6,1.5,4,,442,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.1,1.4,4.4,,443,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.2,1.5,4.7,,444,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.4,1.5,4.1,,445,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.4,1.5,6.7,,446,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.4,1.5,7,,447,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,2.1,1.6,5,,448,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,1.4,1.6,4.6,,449,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,1.4,1.5,6,,450,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,1,1.4,6.1,,451,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,0.8,NA,4,,452,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,1.4,0.7,4.4,,453,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,Ischnura,1.3,1.5,4.7,,454,8266,Ischnura
Sanborn Pond,2008,9/22/2008,9/24/2008,1,E_vesperum,2.6,1.4,6.8,,455,8266,ENVE
Sanborn Pond,2008,9/22/2008,9/24/2008,1,E_vesperum,1.8,1.2,4.8,,456,8266,ENVE
Sanborn Pond,2008,9/22/2008,9/24/2008,1,E_vesperum,2,1.2,5.1,,457,8266,ENVE
Sanborn Pond,2008,9/22/2008,9/24/2008,1,E_vesperum,2.6,1.4,5.3,,458,8266,ENVE
Sanborn Pond,2008,9/22/2008,9/24/2008,1,E_vesperum,2.1,1.3,4.7,,459,8266,ENVE
Sanborn Pond,2008,9/22/2008,9/24/2008,1,E_vesperum,2.2,1.3,5.1,,460,8266,ENVE
Sanborn Pond,2008,9/22/2008,9/24/2008,1,E_vesperum,2.8,1.6,6,,461,8266,ENVE
Sanborn Pond,2008,9/22/2008,9/24/2008,1,E_vesperum,2,0.8,3.7,,462,8266,ENVE
Sanborn Pond,2008,9/22/2008,9/24/2008,1,E_vesperum,2.2,0.9,5,,463,8266,ENVE
Sanborn Pond,2008,9/22/2008,9/24/2008,1,E_vesperum,1.2,NA,2.7,,464,8266,ENVE
Sanborn Pond,2008,9/22/2008,9/24/2008,1,E_vesperum,1.4,NA,2.8,,465,8266,ENVE
Sanborn Pond,2008,9/22/2008,9/24/2008,1,E_pictum,1.8,0.7,3.7,,466,8266,ENPI
Sanborn Pond,2008,9/22/2008,9/24/2008,1,E_pictum,1.5,NA,3.1,,467,8266,ENPI
Sanborn Pond,2008,9/22/2008,9/24/2008,1,E_geminatum,2.1,0.8,4.2,,468,8266,ENGE
Sanborn Pond,2008,9/22/2008,9/24/2008,1,E_geminatum,2.2,0.9,4.2,,469,8266,ENGE
Sanborn Pond,2008,9/22/2008,9/24/2008,1,E_geminatum,1.9,0.6,3.5,,470,8266,ENGE
Sanborn Pond,2008,9/22/2008,9/24/2008,1,E_geminatum,1.9,0.5,3,,471,8266,ENGE
Sanborn Pond,2008,9/22/2008,9/24/2008,1,E_geminatum,2.6,1.3,5.4,,472,8266,ENGE
Sanborn Pond,2008,9/22/2008,9/24/2008,1,E_geminatum,2.3,0.7,5.1,,473,8266,ENGE
Sanborn Pond,2008,9/22/2008,9/24/2008,1,E_geminatum,2.2,0.7,4.9,,474,8266,ENGE
Sanborn Pond,2008,9/22/2008,9/24/2008,1,E_geminatum,2,0.7,4.5,,475,8266,ENGE
Sanborn Pond,2008,9/22/2008,9/24/2008,1,E_geminatum,2,0.8,3.6,,476,8266,ENGE
Sanborn Pond,2008,9/22/2008,9/24/2008,1,E_geminatum,2.8,1.5,5.3,,477,8266,ENGE
Sanborn Pond,2008,9/22/2008,9/24/2008,1,E_geminatum,2.6,1.3,5.8,,478,8266,ENGE
