Lake,Date,Species,HW,OWPL,FM_Name,SamplingRound,,,,,,
Fayetteville,11/17/2016,ENDI,4.2,1.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.5,1.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.5,0.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3,0.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.1,1.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.1,1.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.4,1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,6.9,5.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.5,1.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,6.8,4.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,6.5,4.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,5.2,2.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,6.4,4.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,5,2.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,6.6,5.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,6.6,5.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.2,1.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4,1.3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,5.6,3.3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,5.2,2.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,6.3,4.3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,5.1,2.4,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,5,2.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,6.5,5.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,6.8,5.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,6.4,4.3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.7,2.3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.2,1.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.1,1.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,6.6,4.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,5.2,3.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.2,1.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.4,1.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,6.4,4.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,6.5,4.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.6,1.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,6.7,4.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,5,2.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,6.5,5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,6.6,4.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.6,2.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,5,2.3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,2.7,0.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4,1.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.3,1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.3,0.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.7,1.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.4,1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.6,0.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.3,0.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.3,0.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.1,1.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4,1.4,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.1,0.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.9,2.4,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,5.9,4.3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,5.1,2.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,5,3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.5,1.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.6,1.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.8,1.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4,1.4,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.4,1.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.4,0.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.2,0.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.4,0.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.1,0.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.6,1.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.4,1.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,6.4,4.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,6.5,4.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,6.4,4.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4,1.4,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.7,1.3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,5.1,2.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,7.1,5.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.9,1.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.4,1.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.2,1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,6.5,5.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4,1.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.2,1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.1,1.4,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.8,1.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,5.4,2.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.9,1.3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.2,1.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.3,0.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.7,1.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,5,2.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,5.2,3.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.9,1.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.2,1.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,5.2,2.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,6.3,4.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,5.4,2.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,6.5,4.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,5.4,3.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,6.1,4.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,5.1,2.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,4.2,1.3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,4.1,1.4,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,6.8,4.3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,6.4,5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,6.1,4.3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,6.3,4.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,5.8,3.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,6.7,4.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,5.1,2.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,6.7,4.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,5.9,3.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,5.7,3.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,6.7,5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,5.5,2.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,6.6,5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,5.1,2.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,5.1,3.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,5.2,2.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,5.4,3.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,6.7,5.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,6.4,4.4,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,6.9,4.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,7,5.4,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,6.9,4.4,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,6.9,5.4,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,5.6,3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,6.3,4.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,5.3,3.3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,4.7,1.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,4.2,1.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,4,1.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,2.7,0.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,6.4,4.4,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,6.6,5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,6.7,5.3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,5.1,2.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,5,2.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,5.3,2.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,5.5,3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,6.5,4.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,5.2,2.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,5.6,2.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,6.9,5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,5.8,3.4,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,5.7,3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,5.1,3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,5.3,2.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,4.5,1.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,4.2,1.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,5.3,2.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,4.6,1.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,5.7,3.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,5.6,2.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,4.3,1.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,3.8,1.3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,4.3,1.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,4,1.3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,4.4,1.3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,4.5,1.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,5.3,2.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,3.8,1.3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,3.4,1.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,3.6,1.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,4.4,1.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,3.7,1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,4.1,1.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,6.3,4.3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,6.3,4.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENVE,5.3,2.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,4.2,1.4,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,3.7,1.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,2.5,0.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,3.8,1.4,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,6.5,5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,4,1.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,6.8,5.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,5.2,1.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,6.6,5.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,3.2,0.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,4.5,1.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,4.1,1.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,4.7,2.4,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,5,2.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,4.5,2.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,5.1,3.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,6.4,5.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,5.4,4.3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,6.3,5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,5.3,2.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,2.5,0.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,3,0.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,3.6,1.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,6.8,5.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,6.2,4.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,5,2.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,2.8,0.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,6.6,5.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,2.8,0.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,6.3,4.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,2.9,0.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,5,3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,5.1,2.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,4.1,1.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,2.9,0.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,3.3,0.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,6.8,4.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,3,0.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,4.1,1.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,3.1,0.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,3.1,0.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,3,0.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,3,0.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,3.4,0.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,5.3,2.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,5.8,3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,6.9,5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,5.6,3.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,2.6,0.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,4.3,1.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,5.4,4.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,3.7,1.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,3.3,0.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,4.3,1.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,5.2,3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,6.9,5.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,6.6,5.3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,6.6,5.4,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,4.2,1.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,2.8,0.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,3.7,1.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,4.4,1.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,6.3,4.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,3.4,1.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,5.1,2.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,4.3,1.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,3,0.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,4.1,1.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,3.5,0.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,4.5,1.3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,5,2.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,5.3,2.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,4.4,1.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,3.4,0.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,3.8,1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,3.9,0.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,4.5,1.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,3.2,0.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,6.6,5.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,3.8,1.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,6.8,4.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,3.2,0.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,6.7,5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,4.2,1.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,5.1,2.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,4.2,1.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,5.6,3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,3.1,0.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,6.3,4.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,6.6,4.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,6.7,5.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,6.1,4.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,4.4,1.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,4.6,1.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,3.5,1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,5.4,3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,6.6,4.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,5.1,2.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,5,2.3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,6.6,5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,5.6,3.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENTR,5.1,2.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,6.1,4.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.3,0.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.3,0.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,5.3,2.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.1,0.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,6.5,4.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,5.4,2.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.1,1.3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.5,0.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.8,1.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,5.5,2.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.1,0.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.1,1.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,2.7,0.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4,1.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.7,2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,5.5,3.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.9,1.3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,5.5,2.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.7,1.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4,1.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.2,0.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.5,1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.4,1.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.4,1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.4,1.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.1,0.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.7,1.3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.5,1.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.4,1.5,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4,1.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4,1.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.3,1.6,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.4,1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,6.8,5.2,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.1,0.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.2,0.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.1,0.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.4,0.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.4,1.8,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.8,1.1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,2.8,0.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.6,0.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.6,1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.4,1,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,5.1,3,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.4,0.9,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,3.1,0.7,LakeFayetteville,2,,,,,,
Fayetteville,11/17/2016,ENDI,4.1,1.2,LakeFayetteville,2,,,,,,
